Data Year,Quarter,COUNTY,FUEL_TYPE,MAKE,MODEL,Number of Vehicles
2025,1,Kern,PHEV,Chrysler,Pacifica PHEV,4
2025,1,Kern,PHEV,Dodge,Hornet,3
2025,1,Kern,PHEV,Ford,Escape PHEV,6
2025,1,Kern,PHEV,Hyundai,TUCSON PHEV,2
2025,1,Kern,PHEV,Jeep,Grand Cherokee,1
2025,1,Kern,PHEV,Jeep,Wrangler,15
2025,1,Kern,PHEV,Kia,Niro PHEV,1
2025,1,Kern,PHEV,Kia,Sorento PHEV,2
2025,1,Kern,PHEV,Kia,Sportage PHEV,4
2025,1,Kern,PHEV,Land Rover,Range Rover,2
2025,1,Kern,PHEV,Land Rover,Range Rover Sport,1
2025,1,Kern,PHEV,Lexus,NX 450h+,7
2025,1,Kern,PHEV,Lexus,RX 450h+,7
2025,1,Kern,PHEV,Lincoln,Corsair,3
2025,1,Kern,PHEV,Mazda,CX-70 PHEV,4
2025,1,Kern,PHEV,Mazda,CX-90 PHEV,22
2025,1,Kern,PHEV,McLaren,Artura Spider,1
2025,1,Kern,PHEV,Mercedes-Benz,GLC,6
2025,1,Kern,PHEV,Mercedes-Benz,GLE,8
2025,1,Kern,PHEV,Mercedes-Benz,S-Class,2
2025,1,Kern,PHEV,Mitsubishi,Outlander PHEV,4
2025,1,Kern,PHEV,Porsche,Cayenne,2
2025,1,Kern,PHEV,Porsche,Panamera,2
2025,1,Kern,PHEV,Toyota,Prius Prime,4
2025,1,Kern,PHEV,Toyota,RAV4 PHEV,6
2025,1,Kern,PHEV,Volvo,XC90,4
2025,1,Kings,Electric,Audi,Q8 e-tron,1
2025,1,Kings,Electric,BMW,i5,2
2025,1,Kings,Electric,Chevrolet,Blazer EV,3
2025,1,Kings,Electric,Ford,F-150 Lightning,1
2025,1,Kings,Electric,Ford,Mustang Mach-E,4
2025,1,Kings,Electric,GMC,HUMMER EV,1
2025,1,Kings,Electric,Honda,Prologue,5
2025,1,Kings,Electric,Hyundai,IONIQ 6,2
2025,1,Kings,Electric,Lucid,Air,2
2025,1,Kings,Electric,Nissan,ARIYA,2
2025,1,Kings,Electric,Subaru,Solterra,2
2025,1,Kings,Electric,Tesla,Cybertruck,3
2025,1,Kings,Electric,Tesla,Model 3,16
2025,1,Kings,Electric,Tesla,Model S,1
2025,1,Kings,Electric,Tesla,Model X,1
2025,1,Kings,Electric,Tesla,Model Y,16
2025,1,Kings,Electric,Toyota,bZ4X,10
2025,1,Kings,PHEV,Dodge,Hornet,3
2025,1,Kings,PHEV,Ford,Escape PHEV,3
2025,1,Kings,PHEV,Jeep,Grand Cherokee,1
2025,1,Kings,PHEV,Jeep,Wrangler,2
2025,1,Kings,PHEV,Lexus,NX 450h+,1
2025,1,Kings,PHEV,Mercedes-Benz,E-Class,1
2025,1,Kings,PHEV,Porsche,Panamera,1
2025,1,Kings,PHEV,Toyota,Prius Prime,2
2025,1,Kings,PHEV,Toyota,RAV4 PHEV,2
2025,1,Kings,PHEV,Volvo,XC90,1
2025,1,Lake,Electric,Cadillac,LYRIQ,1
2025,1,Lake,Electric,Chevrolet,Equinox EV,1
2025,1,Lake,Electric,Chevrolet,Silverado EV,1
2025,1,Lake,Electric,Ford,F-150 Lightning,2
2025,1,Lake,Electric,Ford,Mustang Mach-E,3
2025,1,Lake,Electric,Genesis,GV60,1
2025,1,Lake,Electric,Hyundai,IONIQ 5,2
2025,1,Lake,Electric,Rivian,R1S,1
2025,1,Lake,Electric,Tesla,Model 3,1
2025,1,Lake,Electric,Tesla,Model Y,3
2025,1,Lake,Electric,Toyota,bZ4X,3
2025,1,Lake,Electric,Volkswagen,ID.4,1
2025,1,Lake,PHEV,Dodge,Hornet,1
2025,1,Lake,PHEV,Ford,Escape PHEV,1
2025,1,Lake,PHEV,Jeep,Grand Cherokee,2
2025,1,Lake,PHEV,Kia,Sportage PHEV,1
2025,1,Lake,PHEV,Mercedes-Benz,GLC,1
2025,1,Lake,PHEV,Mercedes-Benz,S-Class,1
2025,1,Lake,PHEV,Porsche,Cayenne,1
2025,1,Lake,PHEV,Toyota,Prius Prime,3
2025,1,Lassen,Electric,Audi,e-tron GT,1
2025,1,Lassen,Electric,Tesla,Cybertruck,1
2025,1,Lassen,Electric,Tesla,Model Y,2
2025,1,Lassen,PHEV,Dodge,Hornet,1
2025,1,Los Angeles,Electric,Acura,ZDX,486
2025,1,Los Angeles,Electric,Audi,e-tron GT,13
2025,1,Los Angeles,Electric,Audi,Q4 e-tron,292
2025,1,Los Angeles,Electric,Audi,Q4 Sportback e-tron,70
2025,1,Los Angeles,Electric,Audi,Q6 e-tron,250
2025,1,Los Angeles,Electric,Audi,Q8 e-tron,72
2025,1,Los Angeles,Electric,Audi,Q8 Sportback e-tron,18
2025,1,Los Angeles,Electric,Audi,RS e-tron GT,7
2025,1,Los Angeles,Electric,Audi,RS e-tron GT performance,5
2025,1,Los Angeles,Electric,Audi,S e-tron GT,9
2025,1,Los Angeles,Electric,Audi,SQ6 e-tron,19
2025,1,Los Angeles,Electric,Audi,SQ8 e-tron,13
2025,1,Los Angeles,Electric,Audi,SQ8 Sportback e-tron,5
2025,1,Los Angeles,Electric,BMW,i4,807
2025,1,Los Angeles,Electric,BMW,i5,319
2025,1,Los Angeles,Electric,BMW,i7,180
2025,1,Los Angeles,Electric,BMW,iX,540
2025,1,Los Angeles,Electric,BrightDrop,Zevo 400,3
2025,1,Los Angeles,Electric,BrightDrop,Zevo 600,3
2025,1,Los Angeles,Electric,Cadillac,Escalade IQ,121
2025,1,Los Angeles,Electric,Cadillac,LYRIQ,221
2025,1,Los Angeles,Electric,Cadillac,OPTIQ,84
2025,1,Los Angeles,Electric,Chevrolet,Blazer EV,288
2025,1,Los Angeles,Electric,Chevrolet,BrightDrop 400,1
2025,1,Los Angeles,Electric,Chevrolet,Equinox EV,751
2025,1,Los Angeles,Electric,Chevrolet,Silverado EV,107
2025,1,Los Angeles,Electric,Dodge,Charger,36
2025,1,Los Angeles,Electric,FIAT,500e,44
2025,1,Los Angeles,Electric,Ford,E-Transit,31
2025,1,Los Angeles,Electric,Ford,F-150 Lightning,410
2025,1,Los Angeles,Electric,Ford,Mustang Mach-E,706
2025,1,Los Angeles,Electric,Genesis,Electrified G80,5
2025,1,Los Angeles,Electric,Genesis,Electrified GV70,49
2025,1,Los Angeles,Electric,Genesis,GV60,69
2025,1,Los Angeles,Electric,GMC,HUMMER EV,148
2025,1,Los Angeles,Electric,GMC,Sierra EV,38
2025,1,Los Angeles,Electric,Honda,Prologue,1068
2025,1,Los Angeles,Electric,Hyundai,IONIQ 5,868
2025,1,Los Angeles,Electric,Hyundai,IONIQ 5 N,7
2025,1,Los Angeles,Electric,Hyundai,IONIQ 6,315
2025,1,Los Angeles,Electric,Hyundai,KONA EV,59
2025,1,Los Angeles,Electric,Jaguar,I-PACE,3
2025,1,Los Angeles,Electric,Jeep,Wagoneer S,41
2025,1,Los Angeles,Electric,Kia,EV6,344
2025,1,Los Angeles,Electric,Kia,EV9,234
2025,1,Los Angeles,Electric,Kia,Niro EV,96
2025,1,Los Angeles,Electric,Lexus,RZ 300e,189
2025,1,Los Angeles,Electric,Lexus,RZ 450e,21
2025,1,Los Angeles,Electric,Lucid,Air,290
2025,1,Los Angeles,Electric,Maserati,GranCabrio,1
2025,1,Los Angeles,Electric,Maserati,GranTurismo,1
2025,1,Los Angeles,Electric,Maserati,Grecale,1
2025,1,Los Angeles,Electric,Mercedes-Benz,EQB,503
2025,1,Los Angeles,Electric,Mercedes-Benz,EQE,422
2025,1,Los Angeles,Electric,Mercedes-Benz,EQS,350
2025,1,Los Angeles,Electric,Mercedes-Benz,eSprinter,6
2025,1,Los Angeles,Electric,Mercedes-Benz,G-Class,85
2025,1,Los Angeles,Electric,MINI,Countryman,50
2025,1,Los Angeles,Electric,Mullen,ONE,1
2025,1,Los Angeles,Electric,Nissan,ARIYA,350
2025,1,Los Angeles,Electric,Nissan,LEAF,89
2025,1,Los Angeles,Electric,Polestar,2,4
2025,1,Los Angeles,Electric,Polestar,3,89
2025,1,Los Angeles,Electric,Porsche,Macan,341
2025,1,Los Angeles,Electric,Porsche,Taycan,147
2025,1,Los Angeles,Electric,Ram,ProMaster EV,1
2025,1,Los Angeles,Electric,Rivian,EDV 700,23
2025,1,Los Angeles,Electric,Rivian,R1S,410
2025,1,Los Angeles,Electric,Rivian,R1T,63
2025,1,Los Angeles,Electric,Rolls-Royce,Spectre,12
2025,1,Los Angeles,Electric,Subaru,Solterra,178
2025,1,Los Angeles,Electric,Tesla,Cybertruck,409
2025,1,Los Angeles,Electric,Tesla,Model 3,3727
2025,1,Los Angeles,Electric,Tesla,Model S,192
2025,1,Los Angeles,Electric,Tesla,Model X,310
2025,1,Los Angeles,Electric,Tesla,Model Y,5535
2025,1,Los Angeles,Electric,Toyota,bZ4X,479
2025,1,Los Angeles,Electric,VinFast,VF8,51
2025,1,Los Angeles,Electric,VinFast,VF9,7
2025,1,Los Angeles,Electric,Volkswagen,ID.4,506
2025,1,Los Angeles,Electric,Volkswagen,ID.Buzz,91
2025,1,Los Angeles,Electric,Volvo,C40 Recharge,49
2025,1,Los Angeles,Electric,Volvo,EX30,47
2025,1,Los Angeles,Electric,Volvo,EX40,1
2025,1,Los Angeles,Electric,Volvo,EX90,53
2025,1,Los Angeles,Electric,Volvo,XC40 Recharge,21
2025,1,Los Angeles,PHEV,Alfa Romeo,Tonale Hybrid,38
2025,1,Los Angeles,PHEV,Alfa Romeo,Tonale Tributo Italiano,1
2025,1,Los Angeles,PHEV,Audi,Q5,229
2025,1,Los Angeles,PHEV,Bentley,Bentayga,1
2025,1,Los Angeles,PHEV,Bentley,Continental,8
2025,1,Los Angeles,PHEV,Bentley,Flying Spur,1
2025,1,Los Angeles,PHEV,BMW,5 Series,35
2025,1,Los Angeles,PHEV,BMW,7 Series,13
2025,1,Los Angeles,PHEV,BMW,M5,35
2025,1,Los Angeles,PHEV,BMW,X5,198
2025,1,Los Angeles,PHEV,BMW,XM,35
2025,1,Los Angeles,PHEV,Chrysler,Pacifica PHEV,51
2025,1,Los Angeles,PHEV,Dodge,Hornet,118
2025,1,Los Angeles,PHEV,Ferrari,296 GTB,2
2025,1,Los Angeles,PHEV,Ferrari,296 GTS,8
2025,1,Los Angeles,PHEV,Ferrari,SF90 Spider,5
2025,1,Los Angeles,PHEV,Ferrari,SF90 XX Spider,1
2025,1,Los Angeles,PHEV,Ford,Escape PHEV,46
2025,1,Los Angeles,PHEV,Hyundai,TUCSON PHEV,85
2025,1,Los Angeles,PHEV,Jeep,Grand Cherokee,86
2025,1,Los Angeles,PHEV,Jeep,Wrangler,705
2025,1,Los Angeles,PHEV,Kia,Niro PHEV,46
2025,1,Los Angeles,PHEV,Kia,Sorento PHEV,61
2025,1,Los Angeles,PHEV,Kia,Sportage PHEV,271
2025,1,Los Angeles,PHEV,Lamborghini,Revuelto,6
2025,1,Los Angeles,PHEV,Land Rover,Range Rover,100
2025,1,Los Angeles,PHEV,Land Rover,Range Rover Sport,63
2025,1,Los Angeles,PHEV,Lexus,NX 450h+,263
2025,1,Los Angeles,PHEV,Lexus,RX 450h+,119
2025,1,Los Angeles,PHEV,Lexus,TX 550h+,8
2025,1,Los Angeles,PHEV,Lincoln,Corsair,67
2025,1,Los Angeles,PHEV,Mazda,CX-70 PHEV,52
2025,1,Los Angeles,PHEV,Mazda,CX-90 PHEV,201
2025,1,Los Angeles,PHEV,McLaren,Artura,2
2025,1,Los Angeles,PHEV,McLaren,Artura Spider,6
2025,1,Los Angeles,PHEV,Mercedes-Benz,AMG GT,5
2025,1,Los Angeles,PHEV,Mercedes-Benz,C-Class,33
2025,1,Los Angeles,PHEV,Mercedes-Benz,E-Class,49
2025,1,Los Angeles,PHEV,Mercedes-Benz,GLC,284
2025,1,Los Angeles,PHEV,Mercedes-Benz,GLE,257
2025,1,Los Angeles,PHEV,Mercedes-Benz,S-Class,81
2025,1,Los Angeles,PHEV,Mercedes-Benz,SL-Class,2
2025,1,Los Angeles,PHEV,Mitsubishi,Outlander PHEV,58
2025,1,Los Angeles,PHEV,Porsche,Cayenne,58
2025,1,Los Angeles,PHEV,Porsche,Panamera,60
2025,1,Los Angeles,PHEV,Toyota,Prius PHEV,40
2025,1,Los Angeles,PHEV,Toyota,Prius Prime,274
2025,1,Los Angeles,PHEV,Toyota,RAV4 PHEV,255
2025,1,Los Angeles,PHEV,Toyota,RAV4 Prime,11
2025,1,Los Angeles,PHEV,Volvo,S60,8
2025,1,Los Angeles,PHEV,Volvo,S90,3
2025,1,Los Angeles,PHEV,Volvo,S90 Recharge,6
2025,1,Los Angeles,PHEV,Volvo,XC60,183
2025,1,Los Angeles,PHEV,Volvo,XC90,244
2025,1,Los Angeles,PHEV,Volvo,XC90 Recharge,2
2025,1,Los Angeles,Hydrogen,Honda,CR-V Fuel Cell,10
2025,1,Los Angeles,Hydrogen,Toyota,Mirai,6
2025,1,Madera,Electric,BMW,i4,2
2025,1,Madera,Electric,BMW,iX,2
2025,1,Madera,Electric,Cadillac,Escalade IQ,1
2025,1,Madera,Electric,Cadillac,LYRIQ,1
2025,1,Madera,Electric,Chevrolet,Blazer EV,1
2025,1,Madera,Electric,Chevrolet,Equinox EV,3
2025,1,Madera,Electric,Ford,F-150 Lightning,5
2025,1,Madera,Electric,Ford,Mustang Mach-E,1
2025,1,Madera,Electric,GMC,HUMMER EV,1
2025,1,Madera,Electric,Honda,Prologue,4
2025,1,Madera,Electric,Hyundai,IONIQ 5,2
2025,1,Madera,Electric,Kia,EV6,1
2025,1,Madera,Electric,Lexus,RZ 300e,3
2025,1,Madera,Electric,Lexus,RZ 450e,1
2025,1,Madera,Electric,Mercedes-Benz,EQS,1
2025,1,Madera,Electric,Nissan,ARIYA,2
2025,1,Madera,Electric,Rivian,R1S,1
2025,1,Madera,Electric,Subaru,Solterra,2
2025,1,Madera,Electric,Tesla,Cybertruck,7
2025,1,Madera,Electric,Tesla,Model 3,27
2025,1,Madera,Electric,Tesla,Model X,2
2025,1,Madera,Electric,Tesla,Model Y,19
2025,1,Madera,Electric,Toyota,bZ4X,3
2025,1,Madera,PHEV,BMW,XM,1
2025,1,Madera,PHEV,Dodge,Hornet,2
2025,1,Madera,PHEV,Ford,Escape PHEV,1
2025,1,Madera,PHEV,Jeep,Wrangler,2
2025,1,Madera,PHEV,Kia,Sportage PHEV,1
2025,1,Madera,PHEV,Lexus,NX 450h+,2
2025,1,Madera,PHEV,Lincoln,Corsair,1
2025,1,Madera,PHEV,Mazda,CX-90 PHEV,2
2025,1,Madera,PHEV,Mercedes-Benz,GLC,2
2025,1,Madera,PHEV,Mercedes-Benz,GLE,1
2025,1,Madera,PHEV,Toyota,Prius Prime,2
2025,1,Madera,PHEV,Toyota,RAV4 PHEV,2
2025,1,Marin,Electric,Acura,ZDX,7
2025,1,Marin,Electric,Audi,Q4 e-tron,17
2025,1,Marin,Electric,Audi,Q4 Sportback e-tron,6
2025,1,Marin,Electric,Audi,Q6 e-tron,14
2025,1,Marin,Electric,Audi,Q8 e-tron,2
2025,1,Marin,Electric,Audi,SQ6 e-tron,2
2025,1,Marin,Electric,BMW,i4,34
2025,1,Marin,Electric,BMW,i5,13
2025,1,Marin,Electric,BMW,i7,1
2025,1,Marin,Electric,BMW,iX,27
2025,1,Marin,Electric,Cadillac,Escalade IQ,5
2025,1,Marin,Electric,Cadillac,LYRIQ,9
2025,1,Marin,Electric,Chevrolet,Blazer EV,31
2025,1,Marin,Electric,Chevrolet,Equinox EV,17
2025,1,Marin,Electric,Chevrolet,Silverado EV,3
2025,1,Marin,Electric,Dodge,Charger,1
2025,1,Marin,Electric,FIAT,500e,2
2025,1,Marin,Electric,Ford,F-150 Lightning,23
2025,1,Marin,Electric,Ford,Mustang Mach-E,32
2025,1,Marin,Electric,Genesis,GV60,2
2025,1,Marin,Electric,GMC,HUMMER EV,3
2025,1,Marin,Electric,GMC,Sierra EV,2
2025,1,Marin,Electric,Honda,Prologue,23
2025,1,Marin,Electric,Hyundai,IONIQ 5,31
2025,1,Marin,Electric,Hyundai,IONIQ 6,12
2025,1,Marin,Electric,Hyundai,KONA EV,3
2025,1,Marin,Electric,Kia,EV6,24
2025,1,Marin,Electric,Kia,EV9,26
2025,1,Marin,Electric,Kia,Niro EV,14
2025,1,Marin,Electric,Lexus,RZ 300e,1
2025,1,Marin,Electric,Lexus,RZ 450e,2
2025,1,Marin,Electric,Lucid,Air,22
2025,1,Marin,Electric,Mercedes-Benz,EQB,21
2025,1,Marin,Electric,Mercedes-Benz,EQE,5
2025,1,Marin,Electric,Mercedes-Benz,EQS,9
2025,1,Marin,Electric,Mercedes-Benz,G-Class,4
2025,1,Marin,Electric,MINI,Countryman,11
2025,1,Marin,Electric,Nissan,ARIYA,1
2025,1,Marin,Electric,Nissan,LEAF,4
2025,1,Marin,Electric,Polestar,2,3
2025,1,Marin,Electric,Polestar,3,14
2025,1,Marin,Electric,Porsche,Macan,24
2025,1,Marin,Electric,Porsche,Taycan,11
2025,1,Marin,Electric,Rivian,R1S,50
2025,1,Marin,Electric,Rivian,R1T,11
2025,1,Marin,Electric,Subaru,Solterra,10
2025,1,Marin,Electric,Tesla,Cybertruck,12
2025,1,Marin,Electric,Tesla,Model 3,126
2025,1,Marin,Electric,Tesla,Model S,9
2025,1,Marin,Electric,Tesla,Model X,17
2025,1,Marin,Electric,Tesla,Model Y,186
2025,1,Marin,Electric,Toyota,bZ4X,26
2025,1,Marin,Electric,VinFast,VF8,1
2025,1,Marin,Electric,Volkswagen,ID.4,41
2025,1,Marin,Electric,Volkswagen,ID.Buzz,6
2025,1,Marin,Electric,Volvo,C40 Recharge,2
2025,1,Marin,Electric,Volvo,EX30,17
2025,1,Marin,Electric,Volvo,EX90,5
2025,1,Marin,PHEV,Audi,Q5,20
2025,1,Marin,PHEV,Bentley,Continental,1
2025,1,Marin,PHEV,BMW,5 Series,1
2025,1,Marin,PHEV,BMW,X5,29
2025,1,Marin,PHEV,Chrysler,Pacifica PHEV,2
2025,1,Marin,PHEV,Dodge,Hornet,1
2025,1,Marin,PHEV,Ferrari,296 GTB,1
2025,1,Marin,PHEV,Ford,Escape PHEV,4
2025,1,Marin,PHEV,Hyundai,TUCSON PHEV,1
2025,1,Marin,PHEV,Jeep,Grand Cherokee,1
2025,1,Marin,PHEV,Jeep,Wrangler,11
2025,1,Marin,PHEV,Kia,Niro PHEV,8
2025,1,Marin,PHEV,Kia,Sorento PHEV,5
2025,1,Marin,PHEV,Kia,Sportage PHEV,16
2025,1,Marin,PHEV,Land Rover,Range Rover,5
2025,1,Marin,PHEV,Land Rover,Range Rover Sport,5
2025,1,Marin,PHEV,Lexus,NX 450h+,7
2025,1,Marin,PHEV,Lexus,RX 450h+,6
2025,1,Marin,PHEV,Lexus,TX 550h+,1
2025,1,Marin,PHEV,Mazda,CX-70 PHEV,2
2025,1,Marin,PHEV,Mazda,CX-90 PHEV,19
2025,1,Marin,PHEV,Mercedes-Benz,C-Class,1
2025,1,Marin,PHEV,Mercedes-Benz,E-Class,2
2025,1,Marin,PHEV,Mercedes-Benz,GLC,8
2025,1,Marin,PHEV,Mercedes-Benz,GLE,16
2025,1,Marin,PHEV,Mercedes-Benz,S-Class,1
2025,1,Marin,PHEV,Mitsubishi,Outlander PHEV,1
2025,1,Marin,PHEV,Porsche,Cayenne,11
2025,1,Marin,PHEV,Toyota,Prius PHEV,4
2025,1,Marin,PHEV,Toyota,Prius Prime,8
2025,1,Marin,PHEV,Toyota,RAV4 PHEV,25
2025,1,Marin,PHEV,Volvo,S60,1
2025,1,Marin,PHEV,Volvo,XC60,30
2025,1,Marin,PHEV,Volvo,XC90,29
2025,1,Mariposa,Electric,Chevrolet,Blazer EV,1
2025,1,Mariposa,Electric,Chevrolet,Equinox EV,1
2025,1,Mariposa,Electric,Honda,Prologue,2
2025,1,Mariposa,Electric,Tesla,Model Y,1
2025,1,Mariposa,PHEV,Audi,Q5,1
2025,1,Mariposa,PHEV,Mercedes-Benz,GLC,1
2025,1,Mariposa,PHEV,Toyota,Prius Prime,1
2025,1,Mendocino,Electric,BMW,i4,1
2025,1,Mendocino,Electric,Chevrolet,Blazer EV,3
2025,1,Mendocino,Electric,Chevrolet,Equinox EV,6
2025,1,Mendocino,Electric,Chevrolet,Silverado EV,1
2025,1,Mendocino,Electric,Ford,F-150 Lightning,2
2025,1,Mendocino,Electric,GMC,Sierra EV,1
2025,1,Mendocino,Electric,Honda,Prologue,4
2025,1,Mendocino,Electric,Hyundai,IONIQ 5,1
2025,1,Mendocino,Electric,Hyundai,IONIQ 6,1
2025,1,Mendocino,Electric,Hyundai,KONA EV,1
2025,1,Mendocino,Electric,Kia,EV9,1
2025,1,Mendocino,Electric,Lucid,Air,3
2025,1,Mendocino,Electric,Porsche,Macan,1
2025,1,Mendocino,Electric,Rivian,R1S,2
2025,1,Mendocino,Electric,Subaru,Solterra,4
2025,1,Mendocino,Electric,Tesla,Cybertruck,3
2025,1,Mendocino,Electric,Tesla,Model 3,5
2025,1,Mendocino,Electric,Tesla,Model Y,7
2025,1,Mendocino,Electric,Volkswagen,ID.Buzz,1
2025,1,Mendocino,PHEV,BMW,M5,1
2025,1,Mendocino,PHEV,BMW,X5,1
2025,1,Mendocino,PHEV,Chrysler,Pacifica PHEV,1
2025,1,Mendocino,PHEV,Lexus,NX 450h+,1
2025,1,Mendocino,PHEV,Toyota,Prius Prime,1
2025,1,Mendocino,PHEV,Toyota,RAV4 PHEV,4
2025,1,Mendocino,PHEV,Volvo,XC90,2
2025,1,Merced,Electric,Acura,ZDX,2
2025,1,Merced,Electric,BMW,i4,4
2025,1,Merced,Electric,BMW,i7,1
2025,1,Merced,Electric,Cadillac,Escalade IQ,1
2025,1,Merced,Electric,Cadillac,LYRIQ,2
2025,1,Merced,Electric,Chevrolet,Blazer EV,1
2025,1,Merced,Electric,Chevrolet,Equinox EV,9
2025,1,Merced,Electric,Chevrolet,Silverado EV,1
2025,1,Merced,Electric,Ford,F-150 Lightning,6
2025,1,Merced,Electric,Ford,Mustang Mach-E,6
2025,1,Merced,Electric,Honda,Prologue,4
2025,1,Merced,Electric,Hyundai,IONIQ 5,1
2025,1,Merced,Electric,Kia,EV6,2
2025,1,Merced,Electric,Kia,EV9,2
2025,1,Merced,Electric,Nissan,ARIYA,2
2025,1,Merced,Electric,Nissan,LEAF,1
2025,1,Merced,Electric,Rivian,R1S,4
2025,1,Merced,Electric,Rivian,R1T,1
2025,1,Merced,Electric,Tesla,Cybertruck,2
2025,1,Merced,Electric,Tesla,Model 3,35
2025,1,Merced,Electric,Tesla,Model Y,39
2025,1,Merced,Electric,Toyota,bZ4X,5
2025,1,Merced,Electric,Volkswagen,ID.4,3
2025,1,Merced,PHEV,Audi,Q5,1
2025,1,Merced,PHEV,Bentley,Flying Spur,1
2025,1,Merced,PHEV,BMW,X5,3
2025,1,Merced,PHEV,BMW,XM,1
2025,1,Merced,PHEV,Chrysler,Pacifica PHEV,1
2025,1,Merced,PHEV,Dodge,Hornet,1
2025,1,Merced,PHEV,Ford,Escape PHEV,2
2025,1,Merced,PHEV,Jeep,Wrangler,3
2025,1,Merced,PHEV,Kia,Sorento PHEV,1
2025,1,Merced,PHEV,Mazda,CX-90 PHEV,3
2025,1,Merced,PHEV,Mercedes-Benz,GLC,1
2025,1,Merced,PHEV,Mercedes-Benz,GLE,1
2025,1,Merced,PHEV,Porsche,Cayenne,1
2025,1,Merced,PHEV,Toyota,Prius PHEV,1
2025,1,Merced,PHEV,Toyota,Prius Prime,3
2025,1,Merced,PHEV,Toyota,RAV4 PHEV,5
2025,1,Modoc,Electric,Tesla,Model 3,1
2025,1,Modoc,Electric,Tesla,Model Y,1
2025,1,Mono,Electric,Audi,Q8 e-tron,1
2025,1,Mono,Electric,Ford,F-150 Lightning,1
2025,1,Mono,Electric,Ford,Mustang Mach-E,1
2025,1,Mono,Electric,Hyundai,IONIQ 5,1
2025,1,Mono,Electric,Kia,EV9,1
2025,1,Mono,Electric,Rivian,R1S,2
2025,1,Mono,Electric,Subaru,Solterra,1
2025,1,Mono,Electric,Tesla,Model Y,1
2025,1,Mono,Electric,Volvo,EX30,1
2025,1,Mono,PHEV,Audi,Q5,1
2025,1,Monterey,Electric,Acura,ZDX,1
2025,1,Monterey,Electric,Audi,Q4 e-tron,1
2025,1,Monterey,Electric,Audi,Q4 Sportback e-tron,1
2025,1,Monterey,Electric,Audi,Q6 e-tron,4
2025,1,Monterey,Electric,Audi,Q8 e-tron,1
2025,1,Monterey,Electric,Audi,Q8 Sportback e-tron,2
2025,1,Monterey,Electric,Audi,S e-tron GT,1
2025,1,Monterey,Electric,BMW,i4,14
2025,1,Monterey,Electric,BMW,i5,6
2025,1,Monterey,Electric,BMW,i7,2
2025,1,Monterey,Electric,BMW,iX,2
2025,1,Monterey,Electric,Cadillac,Escalade IQ,4
2025,1,Monterey,Electric,Cadillac,LYRIQ,1
2025,1,Monterey,Electric,Chevrolet,Blazer EV,11
2025,1,Monterey,Electric,Chevrolet,Equinox EV,10
2025,1,Monterey,Electric,Chevrolet,Silverado EV,3
2025,1,Monterey,Electric,Dodge,Charger,2
2025,1,Monterey,Electric,Ford,F-150 Lightning,18
2025,1,Monterey,Electric,Ford,Mustang Mach-E,17
2025,1,Monterey,Electric,Genesis,GV60,2
2025,1,Monterey,Electric,GMC,HUMMER EV,2
2025,1,Monterey,Electric,GMC,Sierra EV,3
2025,1,Monterey,Electric,Honda,Prologue,21
2025,1,Monterey,Electric,Hyundai,IONIQ 5,30
2025,1,Monterey,Electric,Hyundai,IONIQ 5 N,1
2025,1,Monterey,Electric,Hyundai,IONIQ 6,1
2025,1,Monterey,Electric,Hyundai,KONA EV,1
2025,1,Monterey,Electric,Kia,EV6,3
2025,1,Monterey,Electric,Kia,EV9,4
2025,1,Monterey,Electric,Lexus,RZ 300e,5
2025,1,Monterey,Electric,Lucid,Air,2
2025,1,Monterey,Electric,Mercedes-Benz,EQB,2
2025,1,Monterey,Electric,Mercedes-Benz,EQE,1
2025,1,Monterey,Electric,Mercedes-Benz,EQS,2
2025,1,Monterey,Electric,Nissan,ARIYA,4
2025,1,Monterey,Electric,Polestar,3,1
2025,1,Monterey,Electric,Porsche,Macan,11
2025,1,Monterey,Electric,Porsche,Taycan,2
2025,1,Monterey,Electric,Rivian,R1S,10
2025,1,Monterey,Electric,Rivian,R1T,3
2025,1,Monterey,Electric,Subaru,Solterra,4
2025,1,Monterey,Electric,Tesla,Cybertruck,9
2025,1,Monterey,Electric,Tesla,Model 3,71
2025,1,Monterey,Electric,Tesla,Model S,7
2025,1,Monterey,Electric,Tesla,Model X,3
2025,1,Monterey,Electric,Tesla,Model Y,74
2025,1,Monterey,Electric,Toyota,bZ4X,8
2025,1,Monterey,Electric,Volkswagen,ID.4,9
2025,1,Monterey,Electric,Volkswagen,ID.Buzz,4
2025,1,Monterey,Electric,Volvo,EX30,1
2025,1,Monterey,Electric,Volvo,EX90,4
2025,1,Monterey,Electric,Volvo,XC40 Recharge,1
2025,1,Monterey,PHEV,Audi,Q5,5
2025,1,Monterey,PHEV,Bentley,Flying Spur,1
2025,1,Monterey,PHEV,BMW,7 Series,1
2025,1,Monterey,PHEV,BMW,X5,10
2025,1,Monterey,PHEV,Chrysler,Pacifica PHEV,1
2025,1,Monterey,PHEV,Dodge,Hornet,4
2025,1,Monterey,PHEV,Ferrari,296 GTB,1
2025,1,Monterey,PHEV,Ford,Escape PHEV,6
2025,1,Monterey,PHEV,Hyundai,TUCSON PHEV,2
2025,1,Monterey,PHEV,Jeep,Grand Cherokee,1
2025,1,Monterey,PHEV,Jeep,Wrangler,7
2025,1,Monterey,PHEV,Kia,Niro PHEV,1
